qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
62404,NULL,200,500,1,200_200_112_1,214_228_242_256,93,32640,51401,53217,49968,-1
686552,NULL,200,500,1,200_38_28_1,214_228_242_256,94,32640,51401,48789,46524,-1
687927,NULL,200,500,1,200_200_40_1,214_228_242_256,95,32640,51401,51921,48960,-1
659246,NULL,200,500,1,200_190_1,214_228_242_256,96,32640,51401,51021,48260,-1
423300,NULL,200,500,1,200_3_2_1,214_228_242_256,97,32640,51401,47691,45670,-1
96253,NULL,200,500,1,3_1,214_228_242_256,98,32640,51401,44055,42842,-1
3311,NULL,200,500,1,200_200_10_1,214_228_242_256,99,32640,51401,51381,48540,-1
965203,NULL,200,500,10,200_41_13_9,214_228_242_256,0,32640,53210,48586,46356,-1
539018,NULL,200,500,10,31_17_10,228_242_256,1,32640,53210,47674,46272,200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_200.0_188.6429_177.2857_165.9286_154.5714_143.2143_131.8571_120.5_109.1429_97.7857_86.4286_75.0714_63.7143_52.3571_41.0_39.0_37.0_35.0_33.0_31.0_29.0_27.0_25.0_23.0_21.0_19.0_17.0_15.0_13.0_12.7143_12.4286_12.1429_11.8571_11.5714_11.2857_11.0_10.7143_10.4286_10.1429_9.8571_9.5714_9.2857_9.0
553452,NULL,200,500,10,200_200_200_200_200_200_200_9,84_108_132_156_180_204_228_256,2,32640,53210,58012,51200,-1
