qid,WChoice,NumMachine,NumForEach,k,LevelRs,Pivots,RepeatTime,MatCost,NaiveCost,Cost,QCost,EstResSite
58008,NULL,200,500,1,200_192_131_80_35_20_17_11_8_3_1,132_160_188_216_244_272_300_328_356_384_420,60,87990,84201,49929,45940,-1
918987,NULL,200,500,1,200_197_164_77_34_18_10_5_2_1,132_160_188_216_244_272_300_328_356_384_420,61,87990,84201,50225,46196,-1
40168,NULL,200,500,1,200_200_185_117_75_41_22_11_5_1,132_160_188_216_244_272_300_328_356_384_420,62,87990,84201,54993,50368,-1
962338,NULL,200,500,1,200_199_173_88_36_14_5_3_2_1,132_160_188_216_244_272_300_328_356_384_420,63,87990,84201,50641,46560,-1
408055,NULL,200,500,1,200_200_200_191_149_96_39_10_5_4_1,132_160_188_216_244_272_300_328_356_384_420,64,87990,84201,62641,57064,-1
150717,NULL,200,500,1,199_161_58_23_10_1,132_160_188_216_244_272_300_328_356_384_420,65,87990,84201,42033,39028,-1
621046,NULL,200,500,1,199_171_91_50_28_9_4_3_3_2_1,132_160_188_216_244_272_300_328_356_384_420,66,87990,84201,45537,42096,-1
704066,NULL,200,500,1,199_199_176_116_51_20_9_5_3_2_1,132_160_188_216_244_272_300_328_356_384_420,67,87990,84201,52577,48256,-1
394119,NULL,200,500,1,200_200_159_77_34_15_5_2_2_1,133_161_189_217_245_273_301_329_357_385_420,68,87990,84201,50009,46032,-1
473337,NULL,200,500,1,200_154_57_24_12_5_5_3_1,133_161_189_217_245_273_301_329_357_385_420,69,87990,84201,42521,39480,-1
663657,NULL,200,500,1,198_118_21_7_3_1,133_161_189_217_245_273_301_329_357_385_420,70,87990,84201,38905,36316,-1
271992,NULL,200,500,1,197_150_73_32_14_6_1,146_170_194_218_242_266_290_314_338_362_386_420,71,87990,84201,43617,40528,-1
310600,NULL,200,500,1,147_80_47_33_24_15_12_4_3_2_2_1,147_171_195_219_243_267_291_315_339_363_387_420,72,87990,84201,40951,38274,-1
694636,NULL,200,500,1,197_130_46_16_6_6_5_5_4_3_2_1,146_170_194_218_242_266_290_314_338_362_386_420,73,87990,84201,42181,39300,-1
453212,NULL,200,500,1,158_71_36_23_12_9_6_3_3_3_3_1,147_171_195_219_243_267_291_315_339_363_387_420,74,87990,84201,39784,37275,-1
829619,NULL,200,500,1,200_180_133_88_47_23_16_8_4_2_1,147_171_195_219_243_267_291_315_339_363_387_420,75,87990,84201,50229,46224,-1
443245,NULL,200,500,1,43_11_6_3_3_2_1,147_171_195_219_243_267_291_315_339_363_387_420,76,87990,84201,32505,31032,-1
721521,NULL,200,500,1,82_27_9_4_3_2_1,146_170_194_218_242_266_290_314_338_362_386_420,77,87990,84201,33957,32248,-1
542572,NULL,200,500,1,200_194_134_71_24_12_4_3_2_2_2_1,146_170_194_218_242_266_290_314_338_362_386_420,78,87990,84201,48565,44772,-1
